val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.010291738921637553,239048.40446727135,0.025133004148506513,92729.932041102
0.008304577587761349,130836.76436113882,0.00966895500128552,49588.89954591344
0.007816905931481053,131891.13961694908,0.00924455402286376,55054.12973400077
0.007214633947846439,121144.42037763326,0.008235256696530318,45865.29685562082
0.007024382828832975,70046.75757489535,0.007833545076392464,37100.48656892524
0.005803686286535851,101945.79919079092,0.006727890283942728,39784.791487148475
0.005730693440424676,168415.6971997945,0.006080210488037033,32514.85630779926
0.004845754000427714,122780.21862771394,0.005503728630494769,35679.070914106465
0.004311694465529719,42472.91024009489,0.005014447380362426,30515.996598339018
0.004047105519776173,54159.017808217926,0.0045752136374555405,24372.60456735695
0.004348668734277275,118908.94928786074,0.004268798824273429,27257.860897453953
0.004089381962363395,152945.12052988086,0.004235968841145099,24261.46808247789
0.0037461373940646495,100529.01375476866,0.004076871823014344,30606.9414729141
0.004302872277216885,154588.62646540272,0.003880410884838488,28250.74497866718
0.003814517638279762,163904.58096774868,0.0038725066898485363,31662.102365279115
0.0036564948304213946,77029.99972518244,0.0037333374573391372,19823.31963748324
0.003405023172885601,84140.11487174586,0.003654196660428987,29288.02741743909
0.004005155594933271,115111.38672492804,0.003604958658217121,22084.818093551377
0.003362035486550288,140757.14220292648,0.0034431459617690514,26491.904218152064
0.003397826691323312,148007.23987759784,0.003417779616853696,37840.53696816913
0.0030369110522758223,76721.37514461037,0.0035150513552697532,19252.299997589886
0.0031518684113565785,122630.26447614851,0.0032728102252645008,35686.38166288447
0.0033499955218812033,40121.43302132967,0.0033106006741902587,24859.270528156347
0.002926064925124644,104900.69491881148,0.0032141477705247825,20430.27326465723
0.0029502380932597467,107414.9878095563,0.0032592643906315,25507.05682837535
0.0028698840358110196,67098.23559280043,0.0031734067957090626,32068.3287051583
0.0035420450624940405,113463.71556016289,0.003201924889679935,21627.15933740829
0.003285054665700482,109983.82880378077,0.003104624329766227,25158.60368844656
0.003073081309526469,133438.51442162483,0.003052503140516958,37058.78969430619
0.003008089632222041,124825.77488861476,0.003089751977662919,28119.697964049257
0.002750203290841707,85099.10596638167,0.0030602235580652446,32632.26610654902
0.003043366660146105,66039.68463926144,0.003002378600223337,31038.18287688433
0.0028249457051168292,109817.78898531367,0.0029667673524532276,32519.832310456874
0.003261549957335991,115890.87898832973,0.002932405016779647,28565.718181080963
0.00268206030404516,82229.43472393988,0.0029222435387703826,27291.913868588465
0.003078725409231946,59102.166233050484,0.0029512984363709465,23559.750961243968
0.0028130329539640246,40282.38554135202,0.0028828787142253023,26836.6654702076
0.0026970476942773727,89115.53385561965,0.00292492913325333,17152.015338208214
0.0028813926576083683,44897.58917308405,0.0028744442075869796,22263.050578892595
0.00281415729134662,111755.40489470867,0.0028914081174880265,38167.1047743238
0.002685703106456769,64473.97917645021,0.0028625617139041424,26630.463555618804
0.0032552833869995833,77160.29609891995,0.0028384336204410106,32600.01792096361
0.0027099435554654517,95593.64618530862,0.002858129298314452,23206.107106527295
0.0027309260717150218,109134.61549889827,0.0028308552138633647,22712.363716177988
0.0026667125003560803,98528.48091019089,0.0027990499021075033,28664.740608599648
0.002923556070793947,138760.0707162352,0.0028298606699237883,27909.9593050069
0.002692901006250961,111109.47698927538,0.0027870532688447983,16670.485286171865
0.002790494264728344,99323.94069534831,0.0028190373962397796,22575.396684057203
0.002653310787660527,73237.69702147703,0.002803560967762339,29608.066910368063
0.002660225990951387,60526.653400810945,0.00277164832682554,19897.94602226102
0.0026661576505673805,74317.60828236872,0.0027710389056069366,21299.398214713146
0.003371050737554011,41969.82219593568,0.0027475070124018497,22458.863914064827
0.002728312662658988,99080.6223661967,0.0027741320553409344,29883.44495413182
0.002673021098419277,85527.46492481476,0.002713235342875123,19311.26160639721
0.002734362672664857,45980.59382032919,0.0027804042927731397,26591.840336195866
0.0027372620234883613,85141.13235671722,0.002759062841597755,25624.292919746527
0.0026851513127947183,79996.70389531388,0.002763328325287518,23535.848062217585
0.0026958583037735256,90690.25352208842,0.0027222564568332697,19372.072018074683
0.002680786156004587,86421.8530012979,0.0027057511744294632,19090.0393350887
0.002895889585301433,135890.2341158114,0.002741611634807314,22531.357988800566
0.0026708018686502676,71778.63944941621,0.0027298083125724126,17530.90157176519
0.0026831551213152612,48937.40124199139,0.0027470408747509376,32018.26383650285
0.0028725340142415163,121905.75367046935,0.002726878516186597,23255.280197987442
0.0027126860972446006,58449.05681888365,0.002714922627213143,24554.25555761693
0.002641310763322679,67872.145731899,0.0027400294343420005,24505.832048510536
0.0026954462384244852,71976.71571104693,0.0027037306749972245,18672.85983553508
0.002715952412505421,87367.8976413315,0.002701438571847344,22134.686953785782
0.0027319512277324434,110449.90285859194,0.0027231132185118177,19135.67455979609
0.002653726954180699,64750.64181863741,0.002739480957894002,21441.475899746652
0.0026264681931522827,80347.15720148994,0.002689047108230702,25241.25581007411
0.0027047286682778966,87840.51658713236,0.0027090283257539495,19852.410059169964
0.002655345800806766,74803.79876569733,0.0026641756871683617,16068.533915926917
0.0027541955262614095,62796.811960139436,0.002664483964632628,30460.064618948985
0.002637722363676349,74470.19952752964,0.0026987631544470787,20921.058017989595
0.0028017356526106596,78938.41339257444,0.002712118795046867,25699.93761296573
0.0027214778918811244,101918.13307992597,0.0026702361735752075,15277.117594661131
0.002629582846182899,55605.924261806555,0.0026828269793067946,23558.802288221457
0.0027808157408700965,81072.48966379827,0.0026695913270242135,23807.868604918658
0.0027090352397306718,71405.17974618162,0.002667623796894894,25390.288892853558
0.0026874266885661526,95509.33207769321,0.002708656288493993,26732.81327296603
0.002632580724769873,56936.26475858076,0.0026710211608116908,27648.671516088452
0.0027375480843645672,70681.53895310938,0.002649774979736845,23889.698724781876
0.0027070563214119992,84710.82867595408,0.0026628690505936994,24359.02196865405
0.002633229967034338,54419.459697468425,0.002648273353164984,23570.010033975115
0.0027099178881315003,76384.12672463543,0.002685045911504303,23122.405316216937
0.0026650162854239077,58796.104992454646,0.0026511823432993587,21889.937724761447
0.0026584309430022013,65207.10729522754,0.0026540856571331366,22416.065390318014
0.0026335109376580787,66611.53282916454,0.0026406444033323707,16936.979305112935
0.0026678837360550856,67405.6210465517,0.002652724401046664,22822.413237562276
0.002680834316933446,61496.51398117928,0.0026515739998953826,15524.54451543879
0.0026435719672494727,69809.02475353623,0.0026494035210649844,20280.631587858297
0.0026898593210871393,76594.63969022756,0.002653541680867389,22972.46151963289
0.002626661155588331,64095.373422112745,0.002682677617454428,18520.259553258864
0.0026754831738415676,56344.70647711864,0.002628039883860087,19126.34760818145
0.0026705852526558473,71211.62160882729,0.0026372839135386174,23301.439089784784
0.002664799362081067,55653.28189652499,0.0026364725468901256,16884.48618165278
0.0027235100066150446,114226.6871665474,0.0026175778282459005,23611.410418408926
0.002674354076897845,98521.07400472488,0.002654363217526826,22562.42272031881
0.0026886506696832593,77567.1598932075,0.0026184115263365084,24053.416959824383
0.0026415803919816847,100783.66203736646,0.0026293010396283055,18652.326778361174
0.002660336985030142,63129.55803020448,0.002629276977630995,24272.4518300864
0.0027050700686287836,72695.83405888909,0.0026341721253248596,18003.63058578569
0.0026338902681558407,66966.4103720182,0.0026438724607608078,20804.523565332962
0.002652143531629773,54187.197337300124,0.002633370012581601,16190.707943322908
0.002606173726469087,87683.10148845662,0.002627268373240101,21747.219938950362
0.0027833270928930196,127534.60199919458,0.0026124769166995915,20909.842197943217
0.0026138020181970954,49939.38939244091,0.0025905697290801396,17638.716040748466
0.002914255720163411,151524.811771638,0.002630038829930758,17080.926789055517
0.002757649076264591,114486.591430414,0.0026155991764518164,25173.295251148546
0.0027390223416645836,57534.50510854157,0.0026133660140557815,25824.909297083967
0.0026515332418122835,98576.50585906609,0.002616957792980691,18669.925095930455
0.0026383455782879746,66253.35023645141,0.0026261405325731482,21142.02644924306
0.0025997395584704524,66081.4678430214,0.0026294856380860683,20353.78329430066
0.002612589104316535,87087.85468869343,0.002601586450396453,21119.809041647703
0.0026866724561411493,59422.85330469872,0.002620943854294591,19328.642139067182
0.002617962383677115,55006.95286461014,0.002569934838340949,19661.213121135388
0.0026845898889819196,89063.03034898615,0.0026279340166345997,17320.38357791293
0.002655759832647014,81614.94348317124,0.0025946879528020903,22325.23166748228
0.002598436948529667,69985.64290942508,0.0026054021481866554,15366.34329633008
0.002660407725443877,59246.58517042469,0.0026227095459856217,15991.537156371036
0.002727488123459842,117161.30693032625,0.002598072142829582,15974.214930639493
0.0026599881191352493,68261.23517402218,0.002618559666135806,14112.5541451535
0.00272064307491489,65468.233279323824,0.0025935282372885338,14603.470083112814
0.0027065281636514974,99629.30740204446,0.0025992783729807804,18738.815081902456
0.0025882914681514308,68116.1507664021,0.0025937870384462303,18340.550929375342
0.002658482219013541,64944.56091353458,0.0025705800763946973,23303.338514612748
0.0027030312861998237,101089.44285339316,0.002593258833765226,20126.964563640788
0.0026697908716089543,69376.0264692429,0.0025641693802771425,18345.84513150257
0.0025660782474258336,78308.60667339512,0.002566054521917792,27454.45053761007
0.002633257136993819,76737.96278639747,0.0025841686119783226,15466.992156647246
0.002657571665052047,88280.32571511158,0.0025811209740527604,19025.82917124189
0.002711035467440066,47810.41364705838,0.002585786249962146,19626.22155113479
0.002609302285893468,86992.4674569206,0.0025599904684507745,16703.366590552894
0.0027003643422562314,83172.37502941435,0.002556710461628134,18791.74282245468
0.0025714020727197508,77281.51039850681,0.0025718423979262175,19435.949428946027
0.0026848428837169718,93548.3911078779,0.0025523130256935194,23203.91308869365
0.0026189105682180368,61230.42537124849,0.0025670534564276874,20447.513184495052
0.002655940310512418,69362.02032504535,0.0025735539529725153,19555.769098097204
0.0027071711562985704,55310.05440946103,0.0025754427087445885,21674.257112452102
0.0025779273334632035,57310.58019680965,0.00256689686981677,18979.574561467576
0.0027461949206773755,116242.05057884549,0.0025561442863259276,15399.452334097652
0.002612153805581647,80968.29213147298,0.0025671289948020447,18656.68003449443
0.0025962533675862004,84872.46042626193,0.0025718966552009015,19809.471673441225
0.0026206566433237917,96907.67098361115,0.0025655116680378125,19085.94252327198
0.002570048410021688,84303.95756425834,0.002578235733022882,21052.823726433187
0.0026271605898882324,78147.372658884,0.002553581727668643,16300.585734746124
0.0025638299569209853,65856.27595598961,0.0025600028215765447,15801.785137979281
0.0026370797283554828,55309.56117604999,0.002577455665884634,21727.026923264326
0.0025958602061102545,94858.9875113529,0.0025499260327068425,17769.082720958388
0.0027069942469069384,110165.4595674549,0.002555255138678318,20376.179661380058
0.002562020805360304,59393.11382775932,0.0025580181694763193,15957.607499822067
0.0027270573747983553,67661.11163058931,0.002552327582675774,17898.72129018803
0.002809752928030828,62257.98472162261,0.002543654125436383,16024.581393733397
0.002566314453814552,72598.69495386453,0.0025550851856153143,20559.824951528386
0.0026332061051853135,86003.25981287724,0.0025361074100611575,20663.452670021186
0.002558441363109855,48136.002838122506,0.002575260159701614,16502.44756488425
0.0025479071674830156,86984.39740193718,0.0025388999676994855,16852.83749724178
0.0025688438570955264,76887.43975935497,0.002520313269600777,20927.850914612074
0.0026302839938196856,81495.7929197081,0.002542830854022907,13321.559874014774
0.002578196916633446,70196.67780620702,0.0025089681603772157,19079.891780355938
0.002677785538515234,64401.16756779737,0.002526247956079699,14615.035486633818
0.002582390211489061,90056.5060477024,0.0025551428086108574,14860.294474259974
0.002597180749397428,109301.98254233216,0.0025326007519359305,15774.370739557557
0.0026042720543551032,100278.24667782526,0.0025320800790342235,23228.65931960439
0.0026374242410954368,101618.5309015632,0.00252391217033363,18110.67829816062
0.0026805102322394253,109063.89066803547,0.0025271175094580245,23952.35615930279
0.002666747060443986,69401.46073976335,0.0025282264141902582,17172.767279403688
0.0026345086813087944,50014.13951333936,0.0025185606996134175,18935.27533231496
0.002582771637761884,58902.91454561327,0.0025171661672450728,21601.805929621292
0.002590047094999671,43128.909039117374,0.002533177586777483,21563.096329381395
0.0025988698136157197,44016.071742830056,0.0025151369017943487,12741.09591619304
0.002568873775533968,95567.43407822636,0.002522773126298088,18756.163524780273
0.0026431780142091924,65712.7490229766,0.0025032208026150022,17304.291383309057
0.002545842474714343,70933.19645478118,0.002504134480983524,14326.83790046847
0.0027243853600547293,84286.15647509656,0.0025085136807697305,17437.445878524006
0.002627650197418191,56008.668074262176,0.0025051367354531917,21775.672512884626
0.002524788732638051,83425.45002180261,0.0025160068358152598,19070.647023241203
0.0025507607958147873,74070.60192409212,0.002495963959339059,18693.368461056984
0.00259459794350543,35131.515110913155,0.0025234291501564244,18222.757740929555
0.0025800730904999994,63883.02511319648,0.0024986443590941064,18116.329185570667
0.0026241732979131083,63895.577436756044,0.0024940776815795796,21743.92342386459
0.0025377179445713223,57393.019896428814,0.0025019213624803698,16143.142404947572
0.002568292248979747,70881.70638366346,0.0025195807754614594,18984.775423993644
0.00258807787865611,82870.39524841309,0.0025042222372366717,19635.626592348002
0.0026685866415931585,93204.16821187566,0.002506233814945918,22945.182647871115
0.002551539003212187,61184.54988371989,0.0024945969677577584,16023.649385977793
0.002586244777860096,43982.545293959985,0.0025022772464711788,16394.79835050111
0.002717374495989559,48534.79166787939,0.0024873751310031797,15383.944161411868
0.002755359694443088,69891.16648439638,0.002489623651350454,20213.981559745916
0.002560610252679122,69118.20523952886,0.0025073519775928076,22287.199016838204
0.002565752262977409,50132.74258714593,0.0024833694466594924,19601.619990779294
0.0025333547850970206,88786.43224533297,0.0024969283511262325,23388.54995060161
0.002603252854073722,92996.97804029803,0.0025257411816046907,16277.120245959783
0.0025865194880927895,88388.15847788127,0.002484007356783091,20570.967338516235
0.0025296634297152375,55670.052289317995,0.002487804879418622,21274.95027939386
0.002652628588487794,51813.09273080164,0.002473044182094982,19715.228237733227
0.0026347987224517875,44914.72670535011,0.002493260547866003,21696.907561243606
0.002608968198759084,71900.34286813319,0.0024897470616309317,16224.925606031515
0.0025926230494459673,40173.88806198189,0.002496975277029609,18967.459014586886
0.0025901193117033356,62971.263205704774,0.002454509042519129,17751.88263249879
0.0026011636126355526,88114.47317572548,0.0024872350073024884,16120.053369239937
0.0025491854636798253,83902.00988608216,0.0024691248198939583,20672.884789187672
0.00259361661980192,65013.43786328372,0.0024701385243590607,17043.111518947535
0.0025919786520340604,73692.13876196167,0.00247983890301469,16444.6470299005
0.0026172886041153443,69978.2152434989,0.0024670351225314505,13828.20191777349
0.0025484158075713866,61253.45545108275,0.0024805866802521683,20685.384167836335
0.002694479469928153,77274.81962135335,0.0024647662455563324,17309.12349074645
0.0025790466332645335,88182.90218026227,0.002486950138899482,19185.861148220774
0.0026059067337642064,70989.9007726537,0.002488899855511421,25994.214679224046
0.0025139172237658523,70137.79864977565,0.002463680395635508,17691.998624121974
0.002570830216418214,53706.92354766385,0.0024833472761941157,16989.901004120908
0.0025944570348787202,67086.3578691409,0.002463463190248457,17788.427838333646
0.0025504795196382352,63157.507923920544,0.0024749815180203165,16350.771823821504
0.0025548358432287807,81449.40516982287,0.002464654286976083,15988.958744494163
0.0025893532393313464,50188.33235206212,0.0024547901448746354,19207.877879662465
0.002696876646950841,85908.54351326617,0.0024639006128566246,15652.719968135769
0.0027402913608470967,62109.18606684079,0.0024685706290400633,16903.44084555778
0.002573292934070018,74526.40047442575,0.002456509099957549,17795.580609490604
0.002643302081818369,64441.94939317679,0.0024688333347124064,18225.08666432733
0.0025533891940168595,60987.01014266468,0.002443569135362819,18784.661259013807
0.002591169052003167,86793.29292571943,0.002466394776257418,13956.573699152543
0.0026183521816779912,60125.8265164824,0.0024470468197901876,18919.119185165404
0.0026005125122149607,57824.20561470287,0.0024647587517244835,19646.66760356554
0.00269079312998179,63760.185877042444,0.002436628950696628,16174.264766064402
0.0026057310920725827,72208.55725504622,0.0024379241241110584,17087.04667395873
0.002687181103711225,83786.59291202182,0.0024585461854555847,20670.101905679734
0.002542941615279946,71729.20997680919,0.0024631569377004596,22073.37679106554
0.0026275111382688303,63255.586629867554,0.002471876368968416,15657.268305515096
0.0025708702414423456,66322.50189288416,0.0024508205201413673,15613.030870290982
0.0025944761760714813,74956.67675403703,0.0024547581577957687,15755.87745121222
0.002599197667293193,51131.93151013587,0.002441147675169474,22134.31633751717
0.002563394494486403,61404.31930326251,0.002428748111508913,18151.14833733536
0.0026738160899732557,103746.12783134873,0.0024269956126177715,17169.977773160255
0.0025381100816522896,71356.8585488876,0.0024600775863785865,19622.92864891647
0.002616242172225237,43914.13853709312,0.002453652534539164,20969.109231532468
0.002519848641273889,73986.21553063086,0.002409363259482434,15665.825887123496
0.0026055316364148435,53723.55916113473,0.002447296156216476,19887.360055237074
0.0025317126102170936,60756.600975132234,0.0024497710622341956,20065.715799953654
0.0026659568984798874,55221.663679353376,0.0024348921991442724,20452.850710643186
0.0026571853666932615,53226.50836346389,0.002453194595399802,20048.98693221658
0.0025758210840158566,69823.30296807179,0.0024294914388555593,19403.926222786078
0.0025510884322235625,83946.58900416357,0.002427336263138864,17008.804977314576
0.0026082580988139757,46953.61216818214,0.002414220761697171,20703.842277326163
0.0027270908826593416,87484.10200589236,0.0024377247499838724,20903.189858556714
0.0025772342930014,68919.88707395813,0.0024159915798612065,20641.85581672384
0.0026024532484029512,83617.08288104492,0.0024309561770346206,21515.566748204375
0.0026787185369916548,59177.03833986003,0.0024114780575352707,19631.398379243237
0.0026103527641886306,59066.50764361384,0.002411678219877057,19952.95366180911
0.002524886992257232,85542.16181741827,0.002420818431050343,19300.509043384616
0.002550363641802059,65949.07859851279,0.002432769805382369,15986.208099571099
0.002536471687128006,90909.3779447943,0.0024235897333818976,21565.250936781027
0.002599112746356041,64907.26866017025,0.002425147082782903,16086.869183085168
0.0025554062801013415,52600.765573374105,0.0024433745273341567,24085.893800074948
0.0025120305443891255,84155.30673047142,0.002416252313102832,16966.588134525104
0.0025809797581649147,67123.73050354808,0.0024082060005768376,19283.884547663285
0.00262913057116126,85989.32044943194,0.0024285875042048045,22149.513579489238
0.0025495411415170197,48262.41149739312,0.002431185906026828,16401.225278291346
0.00255365185182216,49785.50815881126,0.002408076819442844,17823.29512864142
0.0025937774794410847,83083.16984835136,0.002415759861500839,17500.122761197108
0.002548822120986017,42288.82050890788,0.0024026329376876858,18040.37465540611
0.002571653016270701,74201.73121362113,0.0024309456169731535,17308.55794910806
0.0025640410714684613,68531.39874970209,0.002415838501053089,15626.212403120397
0.002569462003301264,48167.92908750402,0.0024071819857394293,16957.58273791711
0.0025375679609363367,50752.36493564939,0.002400200122178106,19060.2899163883
0.0025740640841252086,75217.69350896703,0.0024141309194077375,19939.636331941507
0.002544024148189815,64780.56276264534,0.002414521657703918,20840.86749332415
0.002591922725395211,71812.55687870526,0.002412319142118854,17412.58893691163
0.00257761370100962,69907.53880646419,0.0023928358404249964,13753.284761306504
0.002655415673043512,70716.45974093537,0.0024117998825859722,15794.01849176672
0.0025951798088312303,95052.62031498298,0.002385469886269105,20474.14171993165
0.002592039228103346,86759.04274917935,0.0024234811566706937,18451.993316940825
0.002522808175227559,81658.08578560346,0.002398832040065426,18709.51608244272
0.0025797544034068644,61588.25763363581,0.002403033182277518,21199.545338707358
0.0025787725081011306,95897.62958217709,0.0023841795379580077,19733.22289658265
0.002551736508239932,67781.85727267033,0.0023843230120521985,22880.364211193795
0.0025339544987770463,82422.18719196564,0.002411051335886626,17945.30341505096
0.002611902471186454,67089.7886493114,0.002393253292288568,19940.634735236217
0.0025869624798154998,53301.72768904188,0.002402657465630416,17243.180593596895
0.002638760887704081,41090.216446724524,0.0024118177754394077,18582.76770030911
0.002598773580341382,96706.91358319162,0.002403661051859795,18322.770216035486
0.002601647170758531,83953.55524849094,0.002398558085879027,18851.737028554624
0.0025625282995508157,96057.66903169725,0.002380471704654017,19263.79052900114
0.0025191816715595425,65561.05514775451,0.0024210371055277224,17908.943088072436
0.0025900360322521476,40456.7297193385,0.0023775668326070755,17578.85458788002
0.002644259951874652,37076.17622172005,0.002403503113284202,17989.58432646981
0.0026176623906700807,53750.2442258673,0.002395254693388686,16424.74994137263
0.0026636732919357122,79178.14461606082,0.0023983115181011165,14386.148834171618
0.0025008295364630025,60241.160354472064,0.0023961659867505905,21447.23936179675
0.002626762830755245,83397.86659936978,0.0023928990300618493,21236.15712718692
0.002584962816525892,70862.08372406849,0.002391267087342123,18556.098468540775
0.002568788771998798,59591.81030461476,0.0023636789131215065,17223.286218876983
0.002548742970537902,63651.429370968384,0.002379915534471304,14930.366226411723
0.0025284268245685144,73790.13473813761,0.002379758671525929,18623.945547826992
0.0025377198658730346,59162.53512428107,0.002381056795180854,20890.693924622617
0.0026701908363484248,58864.86363283466,0.002377095271375472,18539.155901433394
0.002620241112748501,68635.08537054184,0.002406523197510485,19783.221344504404
0.002594369734161004,81702.52094579663,0.002373607219780906,21532.833133280867
0.002528368267960904,60680.05424078081,0.002368789589537655,21630.67485987492
0.002532944754173065,73289.68467588352,0.0023815907034707273,18308.069076260585
